Name,ReleaseDate,Average Price,URL,Woman,ReleasePrice,Cluster,Collab,brand
Nike Air Max 95 Summit White Wolf Grey,194,170400.0,50569,0,189000,23,0,45
(W) Nike Air Force 1 '07 LX White Safety Orange,189,129200.0,50570,1,149000,31,0,45
(W) Nike Air Force 1 '07 LX Light Orewood Brown,189,152400.0,50571,1,149000,25,0,45
Nike x Union Dunk Low Passport Pack Pistachio,187,384600.0,50653,0,196000,24,1,45
Jordan 1 Low SE Diamond,190,185000.0,50674,0,139000,5,0,33
Jordan 1 Mid SE Diamond,181,171200.0,50675,0,159000,3,0,33
New Balance x J.Crew 2002R Incense,204,184800.0,50677,0,182900,15,1,44
(W) Nike Daybreak SE Light Smoke Grey,196,163200.0,50680,1,129000,0,0,45
Adidas Forum Low White Gum,211,83800.0,50681,0,119000,31,0,2
Nike Air Max 95 Essential Sequoia,1875,130000.0,50682,0,209100,29,0,45
New Balance 2002R Silver Metalic,223,136600.0,50693,0,182900,15,0,44
Nike Dunk Low Retro Wolf Grey,194,250600.0,50694,0,129000,31,0,45
Adidas x Bad Bunny Forum PWR Catch and Throw,201,247800.0,50700,0,199000,15,1,2
New Balance 996 Black Gum,576,127000.0,50703,0,117600,6,0,44
Reebok GL 6000 Chalk Acid Gold,594,62000.0,50705,0,99000,32,0,52
Vans Vault x Notre OG Style 36 LX Green,196,160000.0,50707,0,117600,0,1,61
Vans Vault x Notre OG Style 36 LX Brown,196,151200.0,50708,0,117600,7,1,61
Nike Air Force 1 Mid '07 Premium Copy and Paste,160,146600.0,50746,0,169000,31,0,45
Nike Air Force 1 Boot Oil Green,262,151666.66666666666,50747,0,209100,27,0,45
Nike Kyrie 5 EP White Deep Royal Blue,1226,269000.0,50748,0,169900,31,0,45
Nike Air Trainer 1 SP Coriander,188,133800.0,50754,0,179000,15,0,45
(W) Nike Air Force 1 '07 Valentine Day 2022,187,161600.0,50755,1,143700,31,0,45
Jordan 5 Retro Racer Blue,187,206800.0,50756,0,239000,26,0,33
(W) New Balance x Aime Leon Dore 993 Made in USA Taupe,283,319800.0,50757,1,261400,1,1,44
(W) Jordan 1 Mid Fleece Baroque Brown Sail,198,221400.0,50765,1,193400,3,0,33
Vans Vault x Notre OG Style 36 LX Blue,196,140000.0,50769,0,117600,24,1,61
Nike Air Force 1 High '07 Black White,2024,136666.66666666666,50774,0,0,28,0,45
Asics Gel-Kayano 14 White Cream,594,139400.0,50776,0,169000,31,0,4
(W) Nike Air Force 1 Shadow Grey Fog Bright Spruce,229,188200.0,50777,1,172100,15,0,45
Maison Mihara Yasuhiro Baker OG Sole OD Canvas Low-top Sneakers White,205,430000.0,50867,0,345600,32,0,41
Maison Mihara Yasuhiro Baker OG Sole OD Canvas Low-top Sneakers Black,205,590000.0,50868,0,345600,15,0,41
Converse Chuck 70 Ox Vintage Canvas Pink,229,134400.0,50875,0,95000,0,0,18
New Balance 990v2 Made in USA Royal Blue Black,307,175000.0,50901,0,240400,6,0,44
(W) Nike Dunk Low Disrupt 2 Desert Bronze Pink Prime,195,112000.0,50928,1,143700,11,0,45
New Balance XC-72 White Black,239,155600.0,50933,0,143700,21,0,44
Converse Chuck 70 Ox Midnight Navy,229,94400.0,50949,0,95000,7,0,18
Nike x Off-White Blazer Low '77 White and University Red,132,210600.0,50950,0,169000,32,1,45
Asics Jog 100 S Sheet Rock - 2E Wide,190,91600.0,50998,0,69000,1,0,4
(W) Nike Air Force 1 '07 SE Next Nature Amethyst Ash,209,130800.0,50999,1,143700,25,0,45
Nike Air VaporMax 2020 Flyknit Deep Royal Blue,741,135000.0,51001,0,287500,23,0,45
Jordan 1 High 85 College Navy,183,347800.0,51017,0,229000,3,0,33
Asics x Atmos Gel-Venture 6 GTX Sand,861,240000.0,51018,0,120900,21,1,4
Vans x Palace Skate Old Skool Navy White,195,169600.0,51056,0,0,19,1,61
(W) New Balance 327 White - JD Sports Exclusive,190,142000.0,51057,1,109000,31,0,44
New Balance x Thisisneverthat 860v2 White,189,182600.0,51083,0,169000,32,1,44
New Balance x Thisisneverthat 860v2 Black,189,193200.0,51084,0,169000,22,1,44
(W) Nike Dunk Low White Black,197,239600.0,51086,1,130700,32,0,45
Nike Air Force 1 Luxe Provence Purple,229,189800.0,51100,0,169900,18,0,45
New Balance 1400 Made in USA Tan,188,231200.0,51101,0,239000,24,0,44
(W) Nike Fontanka Waffle Barely Green,188,113400.0,51123,1,119000,21,0,45
(W) Nike Fontanka Waffle Black Volt,188,103400.0,51124,1,119000,23,0,45
(W) Nike Air Force 1 '07 Essential Summit White Dusty Sage,212,174000.0,51126,1,130700,32,0,45
Adidas ZX 2K Boost Utility Gore-Tex White Grey,594,170000.0,51130,0,235200,31,0,2
Jordan 6 Retro Low Lunar New Year 2022,195,275000.0,51204,0,261400,32,0,33
Nike Air Max 90 Golf NRG Picnic,190,530000.0,51215,0,196000,24,0,45
Nike x SpongeBob SquarePants Kyrie 2 Low Sandy Cheeks,1104,398500.0,51232,0,156800,32,1,45
(W) Adidas EQT Gazelle Black Ice Mint,1033,35000.0,51265,1,119000,23,0,2
Vans x Palace Skate Old Skool Black White,195,179000.0,51267,0,101900,19,1,61
Adidas x Beyonce Ivy Park Stan Smith Dipped Ivy Heart,190,140000.0,51339,0,130700,32,1,2
Nike Kyrie Low 4 EP Pale Coral,290,191000.0,51341,0,129000,32,0,45
Reebok x Kanghyuk Classic Leather White Primal Red,188,167200.0,51342,0,169000,31,1,52
Adidas Nite Jogger Desert Sand Brown,807,55000.0,51343,0,169900,15,0,2
(W) Nike x Serena Williams Air Force 1 LXX Summit White,175,195200.0,51345,1,159000,31,1,45
Jordan 1 Retro Low OG Year of the Tiger,231,415000.0,51347,0,130700,24,0,33
Puma x Butter Goods Slipstream Low Whisper White,712,115000.0,51349,0,149000,32,1,51
Nike Air Max Tailwind 4 White Racer Blue,1021,130000.0,51369,0,209100,25,0,45
Nike PG 4 EP Black Light Smoke Grey,936,90000.0,51399,0,143700,23,0,45
Nike Air Max 270 Golf Sail Magic Ember,762,178000.0,51414,0,196000,32,0,45
Jordan 3 Retro Cardinal Red,178,230000.0,51417,0,239000,18,0,33
New Balance x Thisisneverthat Fresh Foam 860v2 Black - 2E Wide,189,132000.0,51421,0,149000,6,1,44
New Balance 5740 Shifted,173,98200.0,51437,0,129000,24,0,44
Vans Vault x WTAPS OG Authentic LX 25th Anniversary Olive Drab,187,270400.0,51455,0,99000,1,1,61
(W) Nike Air Force 1 '07 Low White Fossil Stone,594,150000.0,51483,1,108000,31,0,45
Adidas Forum Low White Collegiate Green,234,154000.0,51494,0,119000,32,0,2
Adidas Gazelle Vintage White Black,694,95000.0,51495,0,156800,0,0,2
Adidas Superstar 80s Deluxe Vintage White Black,2777,166600.0,51498,0,150300,0,0,2
Adidas Terrex Free Hiker Gore-Tex Savanna,562,220000.0,51522,0,294000,14,0,2
Vans Vault x WTAPS OG Sk8-Hi LX 25th Anniversary Olive Drab,187,279600.0,51552,0,115000,16,1,61
Nike Air Force 1 '07 LV8 Black Total Orange,184,120600.0,51553,0,139000,19,0,45
Adidas Ultraboost 21 Black Pulse Aqua,427,120000.0,51558,0,235200,8,0,2
Nike Air Presto Mid Utility Bicycle Yellow,180,185000.0,51559,0,179000,18,0,45
(W) Nike Air Force 1 '07 LX Light Smoke Grey,308,199800.0,51561,1,130700,25,0,45
Nike Kybrid S2 EP Cargo Khaki,665,134000.0,51563,0,182900,14,0,45
(W) Nike Air Force 1 Low Dark Beetroot,174,211800.0,51567,1,156800,19,0,45
Vans Vault OG Lampin LX Cabbage Baja Blue,594,69000.0,51572,0,113400,0,0,61
(W) Nike Air Max 98 Phantom,1145,109000.0,51577,1,209100,21,0,45
Nike KD 14 EP White Wolf Grey,436,193000.0,51581,0,196000,31,0,45
Salomon XT-6 Black Lavender,258,274000.0,51582,0,260000,6,0,54
Nike PG 6 EP All-Star Weekend 2022,181,174400.0,51583,0,129000,15,0,45
(W) New Balance 327 Black Phantom,425,90800.0,51584,1,143700,23,0,44
Nike Waffle Trainer 2 Light Smoke Grey Gym Red,229,98600.0,51587,0,119000,0,0,45
Salomon x END. XT-Wings 2 Sirocco,189,184000.0,51589,0,209100,1,1,54
Nike Kyrie Low 4 EP Armory Blue,327,169000.0,51590,0,143700,25,0,45
Converse Chuck 70 Ox Pink Quartz,423,63500.0,51594,0,130700,0,0,18
Maison Mihara Yasuhiro Hank OG Sole OD Canvas Low-top Sneakers Black,187,404000.0,51596,0,356400,6,0,41
Nike Air Max Pre-Day One Mile Social Club,181,165333.33333333334,51607,0,169000,32,0,45
Adidas Yeezy 350 V2 CMPCT Slate Red,182,252000.0,51629,0,319000,8,0,2
Jordan 1 Zoom Air CMFT Anthracite Pink Gold,183,127000.0,51631,0,169000,3,0,33
Nike Zoom Freak 2 Black Metallic Silver,539,82500.0,51634,0,139000,1,0,45
Vans x Palace Skate Old Skool Classic White,195,130800.0,51635,0,101900,31,1,61
Jordan 1 Retro High OG University Gold Light Bordeaux,178,109000.0,51669,0,209000,3,0,33
Converse x Come Tees Chuck 70 High White,182,70000.0,51685,0,129000,16,1,18
Nike Air Zoom GT Jump Black,198,221200.0,51688,0,196000,20,0,45
Nike M2K Tekno Platinum Tint,2055,91500.0,51689,0,130700,25,0,45
Salomon ACS Pro ADV Quiet Shade,184,252800.0,51712,0,290000,1,0,54
Adidas x Beyonce Ivy Park Slide Ivy Heart,190,113400.0,51715,0,99000,13,1,2
Nike Dunk High 1985 SP Yellow Acid Wash,176,92600.0,51737,0,159000,28,0,45
Nike Dunk High 1985 SP Orange Acid Wash,176,93000.0,51738,0,159000,2,0,45
New Balance 550 White Grey - 2E Wide,182,246400.0,51741,0,139000,32,0,44
Nike Kyrie Infinity EP All-Star Weekend 2022,181,152000.0,51742,0,159000,24,0,45
Y-3 GR.1P White Black,254,252000.0,51760,0,399000,0,0,62
New Balance 327 Madras Orange,246,52600.0,51800,0,130700,6,0,44
Salomon x Carhartt WIP Shelter CSWP Black Phantom,182,199800.0,51801,0,230000,20,1,54
(W) Jordan 1 Low Game Royal,271,120800.0,51834,1,130700,5,0,33
(W) Nike ZoomX Vista Grind White Black Pink,1052,184000.0,51835,1,209100,23,0,45
Nike LeBron 17 Black Multi Color,909,100000.0,51851,0,261400,28,0,45
New Balance 530 Mars,174,107400.0,51852,0,99000,25,0,44
Nike Air Tuned Max Black Smoke Grey,387,154000.0,51854,0,222200,15,0,45
New Balance 2002R Nightwatch Green,176,192400.0,51899,0,173500,23,0,44
New Balance x SSZ x AH 990v5 Made in USA Steel Blue,188,725000.0,51900,0,345600,12,1,44
New Balance 530 Earth,174,102800.0,51911,0,99000,25,0,44
New Balance 550 Black Grey - 2E Wide,182,136000.0,51913,0,139000,6,0,44
Nike Air Force 1 Mid '07 Gym Red,2049,199500.0,51953,0,124100,2,0,45
(W) Nike Blazer Low Platform Triple White,441,120500.0,51954,1,109000,31,0,45
(W) Nike Air Force 1 Shadow Sail Red Blue,696,175000.0,51956,1,143700,25,0,45
Vans Classic Slip-On Bandana Black,594,30000.0,51970,0,65000,7,0,61
(W) Nike P-6000 Grey Fog Iron Grey,960,116000.0,51972,1,130700,24,0,45
Hoka One One Bondi 7 Dark Shadow - Wide,716,150000.0,51975,0,209100,15,0,28
(W) Nike Air Max 95 Rise and Unity,166,144600.0,51976,1,229000,15,0,45
(W) Nike Dunk Low SE Patchwork,175,124200.0,51977,1,139000,24,0,45
Nike SB Ishod Wair Black Varsity Red,223,165000.0,51993,0,130700,11,0,45
(W) Jordan 1 Elevate Low SE White and Wolf Grey,174,256800.0,52006,1,159000,32,0,33
(W) Jordan 1 Elevate Low SE White Onyx,174,187000.0,52007,1,159000,32,0,33
Adidas Yeezy Boost 350 V2 Dazzling Blue,173,365200.0,52008,0,319000,8,0,2
(W) Nike Dunk Low Essential Green Paisley,161,313200.0,52009,1,130700,5,0,45
Nike x UNO Air Force 1 '07 QS White Yellow Zest,173,105000.0,52010,0,139000,19,1,45
Converse x Drkshdw Drkstr Chuck 70 Ox White,177,118400.0,52011,0,199000,32,1,18
Converse x Drkshdw Drkstr Chuck 70 High Black,177,185600.0,52012,0,209000,16,1,18
(W) Adidas x Beyonce Ivy Park Super Sleek White Black,657,97250.0,52013,1,130700,11,1,2
New Balance x SNS 991 Made in UK Yellow Blue,174,234800.0,52014,0,338500,24,1,44
New Balance x SNS 991 Made in UK Navy White,174,218600.0,52016,0,338500,12,1,44
(W) New Balance x SNS 991 Made in UK Navy White,174,224500.0,52017,1,338500,15,1,44
Nike Dunk High Re-Raw Coriander,181,136200.0,52019,0,174100,17,0,45
(W) Adidas x Beyonce Ivy Park Super Sleek 72 Core Black,639,80000.0,52064,1,156800,22,1,2
New Balance x Atmos 327 Realtree,195,189000.0,52068,0,156800,6,1,44
(W) Nike ZoomX Vaporfly Next% 2 Aurora Green,456,194800.0,52069,1,0,25,0,45
Jordan 1 Retro High OG Heritage,136,153000.0,52130,0,209000,3,0,33
(Kids) Adidas Yeezy Boost 350 V2 Dazzling Blue,173,280000.0,52139,0,219000,11,0,2
Adidas Response Hoverturf White Metallic Silver,866,102000.0,52148,0,209100,31,0,2
Nike SB Ishod Wair Black Dark Grey,223,155000.0,52201,0,130700,5,0,45
(W) Nike Dunk High Up Light Smoke Grey,194,135800.0,52205,1,156800,17,0,45
New Balance 550 Triple Black - 2E Wide,161,131200.0,52208,0,139000,22,0,44
(W) Nike Fontanka Waffle White,176,107400.0,52209,1,119000,32,0,45
(Infant) Adidas Yeezy Boost 350 V2 Dazzling Blue,173,250400.0,52223,0,172800,13,0,2
Nike Air Force 1 '07 LV8 Hoops White Canyon Purple,177,151800.0,52224,0,139000,32,0,45
Nike x Undercover Dunk High 1985 Black,171,103600.0,52225,0,179000,20,1,45
New Balance 2002R Garnet,178,186000.0,52226,0,173500,6,0,44
New Balance x END. XC-72 Marblehead Gum,173,252800.0,52228,0,197800,0,1,44
New Balance XC-72 Blue,178,139400.0,52229,0,139000,12,0,44
New Balance x END. XC-72 Natural Gum,173,270600.0,52230,0,197800,0,1,44
New Balance XC-72 Burgundy,178,138000.0,52231,0,139000,12,0,44
Jordan 6 Retro University Blue,169,202000.0,52233,0,239000,17,0,33
Asics x I4P Gel-1130 Glacier Grey Mink,175,246400.0,52235,0,129000,24,1,4
Asics x I4P Gel-1130 Mink Glacier Grey,175,385400.0,52237,0,129000,1,1,4
Asics Gel-Kayano 14 Cream Pure Silver,258,222000.0,52238,0,159000,25,0,4
(W) Nike Dunk High Ring Bling,181,135200.0,52241,1,160100,17,0,45
Nike Air Max 95 NH Ironstone,190,199500.0,52277,0,241800,1,0,45
New Balance x JJJJound 990v3 Olive,149,769000.0,52322,0,289000,12,1,44
Nike Dunk High Retro SE White Black,171,157800.0,52323,0,156800,17,0,45
Nike x UNO Zoom Freak 3 NRG Photo Blue,173,92000.0,52324,0,149000,15,1,45
Nike Air Force 1 '07 LV8 Black White,176,138400.0,52325,0,139000,19,0,45
Nike x UNO Zoom Freak 3 NRG Green Bean,173,97400.0,52326,0,149000,1,1,45
Adidas Yeezy 500 Blush 2022,180,334400.0,52382,0,289000,32,0,2
Maison Mihara Yasuhiro Hank OG Sole OD Canvas Low-top Sneakers White,187,480000.0,52386,0,356400,32,0,41
(W) Nike M2K Tekno Platinum Tint,1144,169000.0,52399,1,119000,32,0,45
Salomon XT-6 Sand,189,332400.0,52455,0,233500,32,0,54
Reebok x Rothco Nano X1 Pure Grey Camo,365,175000.0,52466,0,183600,1,1,52
Maison Mihara Yasuhiro Hank OG Sole OD Canvas Low-top Sneakers Navy,187,373000.0,52469,0,356400,23,0,41
(W) Nike Air Force 1 Shadow Go The Extra Smile,282,209400.0,52485,1,156800,25,0,45
New Balance 860v2 Earth,174,147400.0,52491,0,139000,15,0,44
New Balance 860v2 Mars,174,122400.0,52492,0,139000,21,0,44
Vans x MoMA ComfyCush Era Multicolor,687,37400.0,52545,0,99000,0,1,61
Nike Offline Pack Ocean Cube,176,127600.0,52551,0,159000,24,0,45
(W) Jordan 6 Retro Mint Foam,163,204000.0,52604,1,239000,32,0,33
Nike ACG Air Mada Black,162,159400.0,52605,0,159000,22,0,45
Nike ACG Air Mada Vachetta Tan,162,162800.0,52606,0,159000,1,0,45
Nike ACG Air Mada Ash Green,162,146400.0,52607,0,159000,22,0,45
Nike ACG Mountain Fly Low Gore-Tex SE Dark Smoke Grey,162,298400.0,52608,0,219000,29,0,45
Nike ACG Mountain Fly Low Gore-Tex SE Hazel Rush,162,221800.0,52609,0,219000,6,0,45
(W) Nike Air Force 1 '07 Next Nature White,206,110000.0,52611,1,124100,32,0,45
(W) Nike Air Force 1 '07 Low Sail White,189,174000.0,52612,1,143700,31,0,45
Jordan 1 Low Golf White and University Blue,167,267200.0,52779,0,179000,0,0,33
New Balance 996 Dark Gray,173,109600.0,52780,0,119000,5,0,44
Nike x Drake Nocta Hot Step Air Terra Triple Black,168,196200.0,52781,0,219000,29,1,45
Nike x Drake Nocta Hot Step Air Terra Triple White,168,198000.0,52782,0,219000,31,1,45
(W) Jordan 1 Mid Valentine's Day,189,250000.0,52783,1,197800,17,0,33
Clarks x Aime Leon Dore Wallabee Snakeskin White Grey,251,450000.0,52786,0,0,21,1,16
Clarks x Aime Leon Dore Wallabee Snakeskin Brown,251,450000.0,52787,0,0,11,1,16
Adidas NMD S1 Ice Mint Onyx,174,193000.0,52810,0,219000,15,0,2
Adidas Forum Low Black White,215,112400.0,52815,0,119000,19,0,2
Nike Air Zoom Pulse Photon Dust,171,124400.0,52867,0,139000,18,0,45
Nike Dunk Low Retro PRM Fossil Rose,141,137200.0,52868,0,139000,32,0,45
Nike Air Max Terrascape Plus Black and Lime,170,171400.0,52878,0,219000,8,0,45
Nike Air Max Terrascape Plus Pearl White and Dark Beetroot,170,181750.0,52879,0,219000,21,0,45
Vans Vault x Worksout OG Authentic LX Indigo,173,325800.0,52880,0,109000,7,1,61
Vans x BAPE Sk8-Hi 38 DX Blue Multi,173,142800.0,52881,0,135000,17,1,61
Vans Vault x Worksout OG Authentic LX Neutral Yellow,173,380000.0,52882,0,109000,0,1,61
Vans Vault x Worksout OG Authentic LX Red,173,353800.0,52883,0,109000,0,1,61
Vans x BAPE Old Skool 36 DX ABC Camo,173,224800.0,52884,0,125000,7,1,61
Jordan Why Not ZER0.3 PF Particle Grey Pink Blast,896,52000.0,52885,0,167400,14,0,33
Puma x Rick and Morty MB.01 Jasmine Green Energy Rose,174,361000.0,52886,0,169000,2,1,51
Nike SB Ishod Wair Black Grey,198,100000.0,52887,0,130700,11,0,45
New Balance 1400 Made in USA Army Green,3151,239000.0,52889,0,235800,6,0,44
Nike Air Max Plus Black Metallic Gold,1325,150000.0,52892,0,0,29,0,45
(W) Nike Air Max 97 White Thunder Blue,351,147000.0,52961,1,199000,32,0,45
Jordan Air NFH Black White Chili Red,169,139500.0,53003,0,129000,23,0,33
Converse x Golf Wang Chuck 70 Ox Snake Blue Topaz,167,119600.0,53005,0,139000,32,1,18
(W) New Balance 327 Light Aluminum Gunmetal,330,138000.0,53036,1,130700,25,0,44
(W) Nike React Vision Pale Ivory Concord,450,83200.0,53038,1,182900,25,0,45
Nike Air Max 97 Stadium Grey Anthracite,321,199000.0,53039,0,222200,1,0,45
Adidas Campus Branch,1393,119000.0,53047,0,0,33,0,2
Nike Air Max 90 SE Sail Cream,177,154000.0,53049,0,159000,32,0,45
Nike Air Footscape Woven Chukka PRM QS Black Rainbow,3639,440000.0,53101,0,196000,23,0,45
Nike Kyrie Low 4 EP Metallic Gold Black,382,136333.33333333334,53103,0,0,19,0,45
Nike SB Dunk High Pro QS Pass~Port,163,180800.0,53107,0,149000,20,0,45
(W) Nike Air Zoom Tempo Next% Flyknit Hyper Turquiose,429,87200.0,53125,1,239000,15,0,45
Nike Air Sesh Black White,169,600000.0,53137,0,129000,5,0,45
Vans Old Skool 36 DX Anaheim Factory Checkerboard,1860,68800.0,53138,0,117600,24,0,61
Nike x Undercover Gyakusou Free 3.0 Flyknit Black Armory Slate,2485,230000.0,53140,0,294000,8,1,45
New Balance 327 Shifted Brown,168,125600.0,53142,0,139000,15,0,44
(W) Nike Daybreak Summit White Saturn Gold,328,86600.0,53237,1,119000,24,0,45
Maison Mihara Yasuhiro Wayne OG Sole Washed Canvas Low-top Sneakers Black,229,439500.0,53255,0,356400,23,0,41
Nike x Concepts Air Max 1 SP Mellow,159,110000.0,53288,0,189000,15,1,45
Nike Air Max BW OG Hemp,161,215666.66666666663,53299,0,182900,25,0,45
Jordan 1 Retro High OG Rebellionaire,159,208000.0,53308,0,209000,9,0,33
Nike Pegasus Trail 3 Gore-Tex Black Dark Smoke Grey,331,191000.0,53310,0,209100,8,0,45
New Balance 1500 Made in UK Grey Yellow,504,136333.33333333334,53311,0,267500,15,0,44
Nike SB Bruin React Jade Smoke,263,119000.0,53312,0,119000,21,0,45
Nike LeBron XIX Low Magic Fruity Pebbles,164,182800.0,53313,0,189000,25,0,45
Adidas x Alife Nizza Hi Cream White,168,85000.0,53317,0,129000,17,1,2
(W) Nike Waffle One Light Soft Pink,291,80800.0,53339,1,119000,32,0,45
Nike Air Max BW OG White Persian Violet,170,176000.0,53415,0,193500,24,0,45
Vans Vault x Worksout OG Authentic LX Purple,173,384000.0,53420,0,109000,24,1,61
Asics Gel-Lyte V White,2218,50000.0,53423,0,160100,31,0,4
Adidas Yeezy Slide Onyx,164,160800.0,53429,0,99000,13,0,2
(Kids) Adidas Yeezy Slide Onyx,164,75600.0,53430,0,69000,13,0,2
(Kids) Adidas Yeezy Slide Pure - Re-Release Ver.,164,105000.0,53431,0,69000,31,0,2
Nike ACG Mountain Fly Low Gore-Tex SE Sea Glass,162,216200.0,53432,0,261100,32,0,45
New Balance 991 Made in UK White,160,228800.0,53433,0,259000,31,0,44
New Balance 991 Made in UK Black,160,248200.0,53434,0,259000,22,0,44
New Balance 2002R Grape Leaf,160,121400.0,53435,0,169000,12,0,44
(W) Jordan 1 Zoom Air CMFT Purple Black,158,143600.0,53436,1,213600,9,0,33
Maison Mihara Yasuhiro Blakey OG STC Sole OD Canvas Low-top Sneakers Brown,215,570000.0,53439,0,345600,33,0,41
Adidas Gazelle ADV Core Black,490,117000.0,53441,0,119000,7,0,2
Asics Gel-Nandi 360 Piedmont Grey,466,132600.0,53491,0,226900,1,0,4
Nike Go Flyease Black,166,168600.0,53494,0,149000,12,0,45
New Balance 920 Made in UK Grey,163,205200.0,53531,0,239000,25,0,44
Nike Air Max 270 Golf Light Bone Black,762,299000.0,53532,0,188300,24,0,45
Dr. Martens x A-Cold-Wall 1461 Bex Neoteric Black,166,239600.0,53534,0,339800,29,1,21
(W) Nike Air Force 1 '07 White Metallic Silver,170,260000.0,53535,1,143700,31,0,45
Adidas Superstar White Collegiate Green,255,86600.0,53558,0,109000,0,0,2
Nike Air Huarache White Pure Platinum,368,108400.0,53621,0,149000,25,0,45
Converse x Joshua Vides Chuck 70 High White,161,96200.0,53636,0,139000,17,1,18
Converse x Joshua Vides Pro Leather Natural Ivory,161,129000.0,53637,0,119000,24,1,18
Nike KD 14 EP Ron English 3,162,130200.0,53640,0,189000,2,0,45
Nike x UNO Zoom Freak 3 NRG Face It,161,144600.0,53641,0,149000,22,1,45
Nike Air Max Terrascape 90 Fuel Orange,157,113500.0,53644,0,179000,21,0,45
Nike Air Max Terrascape 90 Black and Lime Ice,157,167200.0,53646,0,179000,6,0,45
Asics Gel-1130 White Midnight,354,72800.0,53649,0,89000,24,0,4
Adidas Forum Mid White Black,471,96000.0,53650,0,129000,17,0,2
Nike Kyrie 8 Infinity EP Journey and Reward,157,108000.0,53651,0,159000,14,0,45
Nike Air Max 90 SE Air Sprung,196,100000.0,53678,0,159000,24,0,45
New Balance CT302 White Reflection,153,212200.0,53680,0,129000,31,0,44
Adidas Yeezy Boost 350 V2 Core Black White 2022,159,452400.0,53683,0,319000,8,0,2
(Infant) Adidas Yeezy Slide Onyx,164,97800.0,53708,0,54000,13,0,2
Reebok x Palace Victory G Sand,174,70000.0,53722,0,206500,25,1,52
Adidas Yeezy Foam RNNR Mist,160,217600.0,53769,0,129000,21,0,2
Adidas Yeezy Foam RNNR Stone Sage,160,233200.0,53770,0,129000,21,0,2
(Kids) Adidas Yeezy Foam RNNR Mist,160,173000.0,53771,0,89000,21,0,2
